;inn;year;capital;Cancel_date;ROA;Z_A
68401;6670339431;2015;10000.0;;-0.0313;0.5515504595673568
77065;6670339431;2016;15000.0;;0.0316;0.04459084393204624
85729;6670339431;2017;10000000.0;;0.0002;0.4205889101338432
94393;6670339431;2018;10000000.0;;-0.08;0.1453269270942135
103057;6670339431;2019;10000000.0;;-0.0485;0.3137742625592218
56295;6670362617;2012;10000.0;;-0.0031;0.1801207091663523
4311;6670362617;2013;10000.0;;0.1427;0.3682192365362619
12975;6670362617;2014;10000.0;;0.2154;0.2666635870386857
64960;6670362617;2015;10000.0;;0.004;0.3306402710897093
73624;6670362617;2016;10000.0;;-0.021;0.45945071850634595
82288;6670362617;2017;10000.0;;-0.0342;0.02846891359331804
999;6670379498;2013;;;-0.0247;0.9392233214060198
9663;6670379498;2014;10000.0;;-0.0197;0.051253655904818694
61648;6670379498;2015;10000.0;;0.1636;0.23919102492036726
70312;6670379498;2016;10000.0;;-0.0184;0.030114634655788865
78976;6670379498;2017;10000.0;;-0.0028;0.014646284298888493
87640;6670379498;2018;10000.0;;-0.0857;0.13937384898710867
2218;6670391470;2013;10000.0;;0.6404;0.03102257636122178
10882;6670391470;2014;10000.0;;-0.0039;0.19577737246448904
62867;6670391470;2015;10000.0;;-0.0104;0.749942470389171
71531;6670391470;2016;10000.0;;0.0078;0.5202958569960646
80195;6670391470;2017;10000.0;;0.0212;0.09509007818106281
1707;6670394908;2013;50000.0;;-0.1202;0.6514784946236559
10371;6670394908;2014;51000.0;;-0.071;0.42083821119175835
62356;6670394908;2015;51000.0;;-0.0272;0.2694387351778656
71020;6670394908;2016;51000.0;;0.0054;0.42872370927653347
79684;6670394908;2017;51000.0;;0.0016;0.2884316122463573
88348;6670394908;2018;51000.0;;-0.0058;4.93427017225748
16575;6670397810;2014;;;0.1577;0.3333333333333333
68559;6670397810;2015;;;0.1083;0.11729220334561581
85887;6670397810;2017;;;0.0002;0.1985895873236984
94551;6670397810;2018;;;0.1302;0.18925471181668882
103215;6670397810;2019;;;0.0355;0.19256598469467437
68738;6670416816;2015;10000.0;;0.0035;0.5138975741942208
77402;6670416816;2016;10000.0;;0.0013;0.5554113917086886
86066;6670416816;2017;10000.0;;0.0045;0.7899419539979999
94730;6670416816;2018;10000.0;;-0.001;0.5133155741165814
103394;6670416816;2019;10000.0;;-0.0115;0.32386056133571395
16617;6670424550;2014;1000000.0;;-0.0098;0.40490196078431373
68601;6670424550;2015;;;0.6442;0.9878817256422685
77265;6670424550;2016;;;0.0432;0.9608574091332712
85929;6670424550;2017;1000000.0;;0.0011;0.2187061817300535
66774;6670426691;2015;10000.0;;0.0013;0.11516627813373909
75438;6670426691;2016;10000.0;;0.0021;0.12940393339666073
84102;6670426691;2017;10000.0;;0.0009;0.1967420452951751
92766;6670426691;2018;10000.0;;0.0001;0.2713763145861911
82926;6670433184;2017;80000000.0;;-0.0244;0.08270264496268838
91590;6670433184;2018;80000000.0;;0.0174;0.4628447795895198
100254;6670433184;2019;80000000.0;;0.0126;0.4750758671852461
83320;6670454258;2017;10000.0;;-0.005;0.44776119402985076
91984;6670454258;2018;10000.0;;-0.7009;0.016272189349112426
100648;6670454258;2019;10000.0;;-0.0464;0.5639976621858562
79236;6670454265;2017;40000000.0;;-0.0203;0.30676608526110555
87900;6670454265;2018;40000000.0;;-0.0062;0.3745975345862289
96564;6670454265;2019;40000000.0;;-0.0199;0.5339479030839677
84729;6670455325;2017;40000000.0;;-0.0351;0.38672441021800363
93393;6670455325;2018;40000000.0;;-0.029;0.6346830688961105
102057;6670455325;2019;40000000.0;;0.0029;0.1974516732061053
93199;6670468645;2018;80010000.0;;0.0089;0.10577105535389644
101863;6670468645;2019;80010000.0;;0.1176;0.20079838713034356
65156;6671006178;2015;10000.0;;-0.0165;0.24978279756733276
73820;6671006178;2016;10000.0;;-0.0027;0.44093524299179826
82484;6671006178;2017;10000.0;;0.0004;0.06320276575034404
99812;6671006178;2019;20000.0;;0.0007;0.6620836007141451
77528;6671035644;2016;80000000.0;;0.0132;0.012723235427212359
86192;6671035644;2017;80000000.0;;0.005;0.025719209863449555
94856;6671035644;2018;80000000.0;;0.0011;0.06536141015024252
103520;6671035644;2019;80000000.0;;0.0003;0.32983012792745964
86081;6671073600;2017;150000000.0;;0.001;0.19180973202494614
94745;6671073600;2018;150000000.0;;0.0003;0.5394784937679401
103409;6671073600;2019;150000000.0;;0.0093;0.6432107607470411
91420;6671077789;2018;120319000.0;;0.0011;0.1773432522257237
100084;6671077789;2019;120319000.0;;0.0061;0.12504170837504172
79662;6671078119;2017;72300000.0;;-0.0152;0.3809820797472039
88326;6671078119;2018;72300000.0;;0.0164;0.21942307541194866
96990;6671078119;2019;72300000.0;;-0.0385;0.6439771110823742
94741;6671084747;2018;40015000.0;;0.0024;0.33114267685243615
564;6671125930;2013;12000.0;2019-04-24;0.0614;0.002421307506053269
9228;6671125930;2014;12000.0;2019-04-24;-0.0422;0.4252528721481011
61212;6671125930;2015;12000.0;2019-04-24;0.0343;0.45920197900143517
7993;6671136988;2013;;;-0.0376;6.052719184093454e-05
16657;6671136988;2014;;;-0.0005;5.829714052525724e-05
68641;6671136988;2015;;;-0.0017;0.00020126798832645668
77305;6671136988;2016;10000.0;;-0.0032;0.24870515915641253
85969;6671136988;2017;10000.0;;-0.0001;0.5146975765166415
94633;6671136988;2018;150000000.0;;-0.0027;0.5378349964167616
103297;6671136988;2019;150000000.0;;0.0088;0.48318305196006156
1622;6671141498;2013;10000.0;;-0.0015;0.9148473772597057
10286;6671141498;2014;10000.0;;-0.0006;0.7519612163948877
62271;6671141498;2015;10000.0;;-0.0003;0.9339120292917029
70935;6671141498;2016;10000.0;;-0.0004;0.7819242783098205
79599;6671141498;2017;10000.0;;-0.0003;0.12459880485064904
96927;6671141498;2019;10000.0;;-0.0002;0.8591901001867112
3866;6671154916;2013;10000.0;2016-02-16;-0.0071;0.687901402327387
12530;6671154916;2014;10000.0;2016-02-16;0.0009;0.09626549476283584
6881;6671156021;2013;;;-0.0529;0.08094197152511376
15545;6671156021;2014;10000.0;;-0.0269;0.10782384456812492
67528;6671156021;2015;10000.0;;-0.0974;0.09461567588034835
76192;6671156021;2016;10000.0;;-0.0261;0.039019488705504944
84856;6671156021;2017;5000000.0;;-0.006;0.046660057322269716
93520;6671156021;2018;5000000.0;;-0.0363;0.04417326187136846
102184;6671156021;2019;5000000.0;;-0.0964;0.11899171761042165
8970;6671169790;2014;10000.0;;-0.0046;0.4738420926325894
69618;6671169790;2016;10000.0;;-0.0059;0.276118006208815
78282;6671169790;2017;10000.0;;-0.0018;0.32772790448825584
86946;6671169790;2018;10000.0;;-0.0222;0.774523553096808
95610;6671169790;2019;10000.0;;0.0149;0.16807520472104745
78267;6671170724;2017;10000.0;;0.0543;0.19420433831975484
86931;6671170724;2018;10000.0;;0.0092;0.5500368010964188
95595;6671170724;2019;10000.0;;-0.006;0.8003795207620181
70791;6671179854;2016;10000.0;;-0.089;0.3708826611106428
79455;6671179854;2017;10000.0;;-0.0001;0.08051649714568875
88119;6671179854;2018;10000.0;;-0.0538;0.12292230477182328
7136;6671206829;2013;10000.0;;1.6909;0.08181818181818182
15800;6671206829;2014;10000.0;;0.0026;0.005994636377977599
67541;6671209805;2015;2500000.0;;0.0014;0.060396039603960394
76205;6671209805;2016;2500000.0;;-0.0111;0.32168302191154724
84869;6671209805;2017;2500000.0;;0.0065;0.7721214692261463
93533;6671209805;2018;2500000.0;;0.0242;0.8814120075274692
102197;6671209805;2019;2500000.0;;0.0256;0.4150089516610304
26692;6671216707;2009;10000.0;;0.1988;0.1781462934077662
35356;6671216707;2010;10000.0;;0.0421;0.2302670918875822
44020;6671216707;2011;10000.0;;0.0393;0.3925233644859813
52684;6671216707;2012;10000.0;;0.0183;0.08778265889442707
700;6671216707;2013;10000.0;;0.0049;0.6596494878512451
9364;6671216707;2014;10000.0;;0.0069;0.0042885722261361975
61348;6671216707;2015;10000.0;;0.0037;0.23858195353162706
70012;6671216707;2016;10000.0;;0.0015;0.03353449500981084
78676;6671216707;2017;10000.0;;-0.0051;0.03974340655140214
96004;6671216707;2019;10000.0;;-0.2352;0.9020141259354758
37654;6671224578;2010;10000.0;;0.0004;0.08722634811047403
46318;6671224578;2011;10000.0;;0.0014;0.08760189551185238
54982;6671224578;2012;10000.0;;-0.0102;0.02673010930974708
2998;6671224578;2013;10000.0;;-0.0017;0.012494700667434524
11662;6671224578;2014;10000.0;;-0.0204;0.17372710413410256
63646;6671224578;2015;10000.0;;0.0071;0.3468314600282792
72310;6671224578;2016;10000.0;;0.0013;0.2872342137926841
80974;6671224578;2017;10000.0;;-0.0106;0.09773830822062567
89638;6671224578;2018;10000.0;;-0.0221;0.04081874064502723
98302;6671224578;2019;10000.0;;0.2246;0.2170885028188833
55232;6671236301;2012;10010000.0;;-0.0717;0.06456084038517654
3248;6671236301;2013;10010000.0;;-0.1255;0.07126674865687099
63896;6671236301;2015;10010000.0;;-0.1783;0.13969463853012445
72560;6671236301;2016;10010000.0;;-0.0789;0.11140860188821937
81224;6671236301;2017;10010000.0;;-0.0403;0.03221289447075728
89888;6671236301;2018;10010000.0;;0.1127;0.20542876528393844
98552;6671236301;2019;10010000.0;;-0.0324;0.04884571436219424
6455;6671244863;2013;41060000.0;;0.0266;0.4073455889504912
15119;6671244863;2014;41060000.0;;0.1258;0.4848187035859023
67102;6671244863;2015;41060000.0;;-0.0285;0.3072414466803811
75766;6671244863;2016;41060000.0;;-0.0111;0.26656781846312533
84430;6671244863;2017;41060000.0;;-0.0136;0.6584919540798349
93094;6671244863;2018;41060000.0;;0.0308;0.07256960292104062
101758;6671244863;2019;41060000.0;;0.0088;0.01456289702260058
16625;6671277756;2014;10000.0;;0.3374;0.29936642027455124
68609;6671277756;2015;10000.0;;0.0046;0.6829506794059527
77273;6671277756;2016;10000.0;;0.0212;0.717157248438141
85937;6671277756;2017;10000.0;;0.0208;0.11913289936773912
94601;6671277756;2018;10000.0;;0.0041;0.30916541603386144
103265;6671277756;2019;10000.0;;0.0066;0.5841450269475748
2215;6671322920;2013;233142000.0;;-0.0024;0.09439542485825249
10879;6671322920;2014;343597000.0;;0.0035;0.12497488007513591
62864;6671322920;2015;555269000.0;;0.0046;0.06302689433645679
80192;6671322920;2017;555269000.0;;-0.0011;0.12979888496569353
97520;6671322920;2019;555269000.0;;-0.1205;0.13530522046528173
10221;6671368280;2014;10000.0;;0.0001;0.07372887878072147
88198;6671368280;2018;10000.0;;-0.0943;0.05252661468769884
96862;6671368280;2019;10000.0;;-0.059;0.07544262713564175
801;6671382990;2013;20010000.0;;0.0249;0.37340126637970295
9465;6671382990;2014;20010000.0;;0.007;0.3484446975252976
61449;6671382990;2015;20010000.0;;0.0017;0.21096962059489854
70113;6671382990;2016;20010000.0;;0.0093;0.3329199501055233
78777;6671382990;2017;220010000.0;;0.005;0.4020026806589853
87441;6671382990;2018;220010000.0;;0.002;0.33692951864521103
96105;6671382990;2019;469238000.0;;0.0014;0.17359203804372092
55482;6671384532;2012;10000.0;;0.0019;0.003350744062284419
3498;6671384532;2013;10000.0;;0.0097;0.147254248514831
12162;6671384532;2014;10000.0;;-0.0107;0.025410521514368255
64147;6671384532;2015;10000.0;;0.0029;0.028276171416741425
72811;6671384532;2016;10000.0;;0.0021;0.00467269650664399
98803;6671384532;2019;10000.0;;0.0001;0.19977968938113738
59809;6671397595;2012;30000.0;;0.0513;0.6093694621187828
7825;6671397595;2013;30000.0;;0.0137;0.5513824587496063
16489;6671397595;2014;30000.0;;0.0114;0.05901963582978203
68473;6671397595;2015;30000.0;;0.0045;0.049218321169367134
77137;6671397595;2016;30000.0;;0.0152;0.13449429358520268
85801;6671397595;2017;30000.0;;0.0725;0.16212618413720511
2634;6671403760;2013;10000.0;;0.0004;0.3673098379794168
11298;6671403760;2014;10000.0;;0.0005;0.49319933807677047
63282;6671403760;2015;10000.0;;0.0085;0.4256690160233467
71946;6671403760;2016;10000.0;;0.0005;0.24915101819763044
80610;6671403760;2017;10000.0;;0.0001;0.054920990641736216
89274;6671403760;2018;10000.0;;-0.0082;0.837208839754191
97938;6671403760;2019;10000.0;;-0.0156;0.8712034837992364
88416;6671409593;2018;10000.0;;0.0002;0.10618197492726032
66608;6671437537;2015;;;-0.0328;1.255639097744361
75272;6671437537;2016;10000.0;;0.0275;0.9148070605457114
83936;6671437537;2017;10000.0;;0.0001;0.46132654220471847
92600;6671437537;2018;10000.0;;0.0695;0.45875127942681676
101264;6671437537;2019;10000.0;;0.0333;0.07128027681660899
16773;6671446683;2014;10000000.0;;0.0086;0.8043037170176126
68757;6671446683;2015;10000000.0;;0.0835;0.18626995915336056
77421;6671446683;2016;10000000.0;;-0.0277;0.32415714993779143
86085;6671446683;2017;10000000.0;;0.002;0.5420246477823555
94749;6671446683;2018;150000000.0;;0.0343;0.810558589849129
103413;6671446683;2019;150000000.0;;0.019;0.22314032779601994
16772;6671446690;2014;10000000.0;;0.0016;0.24738289062279936
68756;6671446690;2015;10000000.0;;0.05;0.821895656614372
77420;6671446690;2016;10000000.0;;0.1164;0.5568217995240642
86084;6671446690;2017;10000000.0;;0.0373;0.5305730590603176
94748;6671446690;2018;150000000.0;;0.1303;0.5884531056913342
103412;6671446690;2019;150000000.0;;0.0674;0.2607662413710486
68737;6671454557;2015;10000.0;;-0.0008;0.40437158469945356
77401;6671454557;2016;10000.0;;-0.0005;0.014785684141336053
86065;6671454557;2017;10000.0;;0.0949;0.19826609331624498
94729;6671454557;2018;10000.0;;-0.0102;0.03678631058875732
103393;6671454557;2019;10000.0;;0.1993;0.05050700484578786
63371;6671460293;2015;;;0.0345;0.61753470946889
72035;6671460293;2016;;;0.0061;0.6245089032661598
80699;6671460293;2017;;;0.0015;0.5019141923691369
89363;6671460293;2018;;;-0.0596;0.049731430434104794
98027;6671460293;2019;;;0.0456;0.263860913813209
19523;6671461402;2008;3480000.0;;0.2419;0.0015515746360902534
28187;6671461402;2009;3480000.0;;0.0324;0.030845322620180225
36851;6671461402;2010;3480000.0;;0.0394;0.03243394127309897
45515;6671461402;2011;3480000.0;;0.0684;0.05445011394304477
54179;6671461402;2012;3480000.0;;0.0595;0.1178568762438162
2195;6671461402;2013;3480000.0;;0.051;0.10362384940708184
10859;6671461402;2014;3480000.0;;0.0618;0.170122486807251
62844;6671461402;2015;3480000.0;;0.0201;0.06997410823560633
71508;6671461402;2016;3480000.0;;-0.0111;0.008332161623105084
80172;6671461402;2017;3480000.0;;-0.0077;0.0011692390821070636
88836;6671461402;2018;407555000.0;;0.0048;0.08758599887968056
97500;6671461402;2019;404076000.0;;0.0053;0.35003382465701677
23748;6672142550;2008;21398000.0;;0.1052;0.36633119447433976
32412;6672142550;2009;31937000.0;;0.0392;0.3636771332299412
41076;6672142550;2010;31937000.0;;0.0484;0.019434909606990503
49740;6672142550;2011;31937000.0;;0.0329;0.14808883753943572
58404;6672142550;2012;31937000.0;;0.095;0.1851030761532762
6420;6672142550;2013;31937000.0;;0.143;0.11603634265172712
15084;6672142550;2014;31937000.0;;0.167;0.24849870315505074
67067;6672142550;2015;31937000.0;;0.1263;0.27526932798981596
75731;6672142550;2016;31937000.0;;0.1137;0.09188739220472311
84395;6672142550;2017;800022000.0;;0.0665;0.035277549409254816
93059;6672142550;2018;800022000.0;;0.0655;0.02306558109919721
101723;6672142550;2019;800022000.0;;0.1286;0.004314926505804844
31144;6672154860;2009;600000000.0;;0.0737;0.24055462335502567
39808;6672154860;2010;670082000.0;;0.0516;0.029406242005027592
48472;6672154860;2011;1245082000.0;;0.051;0.015482667309419638
57136;6672154860;2012;1245082000.0;;0.0581;0.04245240648227889
5152;6672154860;2013;1645082000.0;;0.0598;0.059718827440314294
13816;6672154860;2014;1645082000.0;;0.0269;0.0803538205311189
65799;6672154860;2015;1645082000.0;;0.025;0.5533613990591628
74463;6672154860;2016;1645082000.0;;0.0072;0.4210156042146914
91791;6672154860;2018;1845082000.0;;0.0004;0.1121129082105697
100455;6672154860;2019;1845082000.0;;0.001;0.06452281994001638
20324;6672184222;2008;100000.0;;0.0708;0.3291985240637917
28988;6672184222;2009;100000.0;;0.0592;0.44541364530232225
37652;6672184222;2010;100000.0;;0.0446;0.6057522214269349
46316;6672184222;2011;100000.0;;0.0453;0.5314156698666941
54980;6672184222;2012;100000.0;;0.0278;0.4460844068263584
2996;6672184222;2013;100000.0;;0.013;0.3047995003069469
11660;6672184222;2014;100000.0;;0.0145;0.418213162913672
63644;6672184222;2015;100000.0;;0.0167;0.38604362463496333
72308;6672184222;2016;100000.0;;0.017;0.2403004280214057
80972;6672184222;2017;400000000.0;;0.016;0.24081039191969125
89636;6672184222;2018;800000000.0;;0.0145;0.2966844258578885
98300;6672184222;2019;800000000.0;;0.0141;0.21761957676923963
53978;6672215223;2012;3010000.0;;0.0001;0.6649573901789857
52426;6672241600;2012;10000.0;;0.0047;0.13155415874357348
442;6672241600;2013;10000.0;;0.0013;0.01746577299629602
9106;6672241600;2014;10000.0;;0.0003;0.11861540343373991
61090;6672241600;2015;10000.0;;0.0007;0.27034997712033004
69754;6672241600;2016;40410000.0;;0.0034;0.2572532621140227
78418;6672241600;2017;40410000.0;;0.0048;0.24266184741074923
87082;6672241600;2018;40410000.0;;0.0201;0.13923256029375924
95746;6672241600;2019;40410000.0;;0.0172;0.1649364786470018
59452;6672281875;2012;100000.0;;0.0002;0.5648544429495269
7468;6672281875;2013;100000.0;;0.0025;0.14814875108688574
16132;6672281875;2014;125000.0;;0.0018;0.18857405109551087
68116;6672281875;2015;125000.0;;0.0037;0.12011650530023166
76780;6672281875;2016;125000.0;;0.007;0.3237579225533303
85444;6672281875;2017;40125000.0;;0.0004;0.24417261555357786
94108;6672281875;2018;80000000.0;;0.0012;0.5751021605185909
102772;6672281875;2019;80000000.0;;-0.0007;0.39143188488639236
1150;6672289144;2013;;;0.0001;0.023809870432377346
9814;6672289144;2014;;;0.0001;0.0197627027848761
61799;6672289144;2015;;;0.0001;0.02735764069982457
70463;6672289144;2016;;;0.0019;0.04603256873546038
79127;6672289144;2017;;;0.0052;0.08251674800496996
87791;6672289144;2018;;;0.006;0.2143215079599625
31672;6672292242;2009;501000000.0;;0.0188;0.010707453302698493
40336;6672292242;2010;501000000.0;;0.0088;0.04699312562497757
49000;6672292242;2011;501000000.0;;0.0062;0.3946701426953263
57664;6672292242;2012;501000000.0;;0.0253;0.3894713570563973
5680;6672292242;2013;501000000.0;;0.0704;0.02737641503670636
14344;6672292242;2014;501000000.0;;0.0322;0.5351506025802278
66327;6672292242;2015;501000000.0;;0.0561;0.3858971102044519
74991;6672292242;2016;501000000.0;;0.0118;0.1527403749225874
83655;6672292242;2017;501000000.0;;0.0032;0.03521301587655042
92319;6672292242;2018;501000000.0;;0.0204;0.47390477789488566
100983;6672292242;2019;501000000.0;;0.0143;0.7652052436280147
85181;6672293084;2017;1000000.0;;0.0045;0.05422690199801493
93845;6672293084;2018;1000000.0;;-0.0022;0.4223161321974934
102509;6672293084;2019;;;-0.01;0.047422923040715464
54379;6672316831;2012;;;-0.0299;0.11382468382032272
2395;6672316831;2013;;;0.0005;0.09735522395379918
63044;6672316831;2015;10000.0;;-0.0101;0.07198371526585694
1578;6672319409;2013;10000.0;;0.002;0.09767969377628656
10242;6672319409;2014;10000.0;;0.0016;0.6729126213592233
70891;6672319409;2016;10000.0;;0.0001;0.36774033028892505
79555;6672319409;2017;10000.0;;0.0262;0.7814948937556284
88219;6672319409;2018;505198000.0;;0.0028;0.5366930784725182
96883;6672319409;2019;505198000.0;;0.0093;0.31118468257560866
56687;6672323660;2012;;;0.0117;0.5843029827014808
4703;6672323660;2013;;;0.0077;0.6208907205856345
13367;6672323660;2014;;;0.0065;0.5437199985909945
65352;6672323660;2015;10000.0;;-0.0062;0.12838874576628473
74016;6672323660;2016;10000.0;;0.0088;0.4281096974204366
82680;6672323660;2017;10000.0;;0.0022;0.49971709942808207
91344;6672323660;2018;10000.0;;0.0043;0.41414125187749495
100008;6672323660;2019;10000.0;;-0.0052;0.3682128707006621
1434;6672355196;2013;10000.0;2019-10-23;0.016;0.951615965070476
